Candidate First Name|Candidate Last Name|Candidate ID|Date Received|Income Source Name|Income Source Address|Income Reason|Type of Inocome
JON|CAMP|99FIS00013|2000-05-01|ALLIANT TECHOLOGIES           |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|AMERICAN INTERNATIONAL GR     |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|AT&T                          |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|AVATAR HOLDINGS               |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|BAUSCH & LOMB                 |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|BOEING CORPORATION            |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|BURLINGTON NO. SANTA FE       |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|BURLINGTON RESOURCES          |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|CHASE MANHATTAN               |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|CONAGRA                       |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|WALT DISNEY CORPORATION       |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|EXXON CORPORATION             |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|GTE CORP                      |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|GENERAL MOTORS                |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|GILLETTE CORPORATION          |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|HEWLETT PACKARD               |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|HUGOTON GAS TRUST             |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|IBM                           |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|INACOM                        |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|INTEL                         |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|INTERNATIONAL PAPER           |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|LENNAR                        |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|SCOTT PAPER                   |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|TRANSAMERICA                  |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|TANDY CORPORATION             |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|TRANSCRIPT INTERNATIONAL      |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|WASTE MANAGEMENT              |                                        ||S
JON|CAMP|99FIS00013|2000-05-01|WEYERHAEUSER                  |                                        ||S
MARY ANN|BORGESON|99FIS00034|1999-07-06|ALEGENT HEALTH                |1010 N. 96TH ST.  OMAHA, NE             ||I
MARY ANN|BORGESON|99FIS00034|1999-07-06|DOUGLAS CO. COMMISSIONER      |1819 FARNAM  OMAHA, NE                  ||I
MARY ANN|BORGESON|99FIS00034|1999-07-06|NORWEST BANK                  |MILLARD BRANCH  OMAHA, NE               ||F
MARY ANN|BORGESON|99FIS00034|1999-07-06|1ST NATIONAL BANK             |OMAHA, NE                               ||F
PATRICK|BOURNE|99FIS00035|2000-04-03|STATE OF NEBRASKA             |                                        ||I
PATRICK|BOURNE|99FIS00035|2000-04-03|MUTUAL PROTECTIVE/MEDICO      |                                        ||I
PATRICK|BOURNE|99FIS00035|2000-04-03|MID CITY BANK                 |                                        ||F
PATRICK|BOURNE|99FIS00035|2000-04-03|METRO HEALTH SVC. CREDIT      |                                        ||F
PATRICK|BOURNE|99FIS00035|2000-04-03|NEBRASKA CLUB                 |                                        ||G
KERMIT|BRASHEAR|99FIS00037|2000-03-29|AG EDWARDS & SONS             |11404 W DODGE OMAHA NE                  ||I
KERMIT|BRASHEAR|99FIS00037|2000-03-29|BRASHEAR & GINN               |711 N 108TH CT OMAHA NE                 ||I
KERMIT|BRASHEAR|99FIS00037|2000-03-29|STATE OF NE                   |PO BOX 94664 LINCOLN NE                 ||I
KERMIT|BRASHEAR|99FIS00037|2000-03-29|TRANSWOOD CARRIERS INC        |PO BOX 189 OMAHA NE                     ||I
KERMIT|BRASHEAR|99FIS00037|2000-03-29|AKSARBEN FUTURE TRUST         |6800 MERCY RD #100 OMAHA NE             ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|DONORSTRUST                   |711 N 108 CT OMAHA NE                   ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|FIELDCREST PROPERTY CORP      |1302 S 101 ST #210 OMAHA NE             ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|HERMAN CORP                   |1302 S 101 # 210 OMAHA NE               ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|LUTHERAN MINISTRY FOUNDAT     |711 N 108TH COURT OMAHA NE              ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|HIGH DETAIL MAMMOGRAPHY       |4242 FARNAM #270 OMAHA NE               ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|QUESTREK TECHNOLOGIES         |5905 S 176TH ST OMAHA NE                ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|SIBEX CORP                    |1302 S 101 #210 OMAHA NE                ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|T.L.K. TRANSPORTATION         |526 CROWN POINT AVE OMAHA NE            ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|TRANSWOOD CARRIERS            |PO BOX 189 OMAHA NE                     ||B
KERMIT|BRASHEAR|99FIS00037|2000-03-29|SECURITY NATIONAL BANK        |32500 FARNAM OMAHA NE                   ||F
KERMIT|BRASHEAR|99FIS00037|2000-03-29|US BANK                       |1700 FARNAM ST OMAHA NE                 ||F
KERMIT|BRASHEAR|99FIS00037|2000-03-29|AG EDWARDS & SONS             |11404 W DODGE # 600 OMAHA NE            ||F
KERMIT|BRASHEAR|99FIS00037|2000-03-29|KERMIT A BRASHEAR TRUSTEE     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|MARY C HERMAN BATES TRUST     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|SARA BATES TRUST              |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|MARGUERITE BRASHEAR TRUST     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|BRASHEAR 711 TRUST            |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|GUILD LIQUIDATING TRUST       |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|GUILD MEMBER TRUST            |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|AMY HILL TRUST                |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|MICHAEL HERMAN TRUST          |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|R.L. HERMAN BUSINESS TRUS     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|R.L. HERMAN PENSION TRUST     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|R.L. HERMAN IRREOCABLE TR     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|R.M. HERMAN INSURANCE TRU     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|R.M. HERMAN TRUST             |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|ADAM JENSEN TRUST             |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|ANNE HERMAN JENSEN TRUST      |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|CHRISTOPHER A JENSEN TRUS     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|DAVID BENJAMIN JENSEN TRU     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|ELEASE JESSIE TRUST           |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|ELIZABETH MACVITTIE TRUST     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|MARY K MACVITTIE TRUST        |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|THOMAS J MCVITTIE TRUST       |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|WILLIS & DOROTHY MUNDT TR     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|ELIZABETN E SCHILTZ TRUST     |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|WILLIAM P SCHILTZ TRUST       |                                        ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|KENNETH & ALVINA SEIBERT      |TRUST                                   ||S
KERMIT|BRASHEAR|99FIS00037|2000-03-29|EARL D WOOD TRUST             |                                        ||S
KIRK|BRUMBAUGH|99FIS00040|1999-06-29|BRUMBAUGH & QUANDAHL, P.C     |                                        ||I
KIRK|BRUMBAUGH|99FIS00040|1999-06-29|U.S. ARMY RESERVES            |                                        ||I
KIRK|BRUMBAUGH|99FIS00040|1999-06-29|OPPD - DIRECTOR               |                                        ||I
KIRK|BRUMBAUGH|99FIS00040|1999-06-29|BRUMBAUGH & QUANDAHL, P.C     |                                        ||B
KIRK|BRUMBAUGH|99FIS00040|1999-06-29|UNION PACIFIC CREDIT UNIO     |                                        ||B
KIRK|BRUMBAUGH|99FIS00040|1999-06-29|U.S. BANK                     |72ND & DODGE  OMAHA, NE                 ||F
KIRK|BRUMBAUGH|99FIS00040|1999-06-29|SAME AS REPORTED FOR 1998     |                                        ||F
KIRK|BRUMBAUGH|99FIS00040|1999-06-29|SAME AS REPORTED FOR 1998     |                                        ||S
THOMAS|LYNAM|99FIS00058|1999-05-11|SARPY CO. SURVEYOR            |1210 GOLDEN GATE DR.  PAPILLIO          ||I
THOMAS|LYNAM|99FIS00058|1999-05-11|AMERICAN NAT'L. BANK OF S     |1401 SO. WASHINGTON ST.  PAPIL          ||F
THOMAS|LYNAM|99FIS00058|1999-05-11|TWENTIETH CENTURY             |                                        ||S
THOMAS|LYNAM|99FIS00058|1999-05-11|ULTRA INVESTMENT-IRA          |                                        ||S
THOMAS|LYNAM|99FIS00058|1999-05-11|PEBSCO                        |                                        ||S
THOMAS|LYNAM|99FIS00058|1999-05-11|SARPY CO. DEFERRED COMP.      |                                        ||S
THOMAS|LYNAM|99FIS00058|1999-05-11|SARPY CO. RETIREMENT FUND     |                                        ||S
MARK|HOEGER|99FIS00182|2000-03-14|NE ALLIANT FOR ANTS EDUCA     |5201 DAVENPORT OMAHA NE                 ||B
MARK|HOEGER|99FIS00182|2000-03-14|COMMERCIAL FEDERAL BANK       |OMAHA NE                                ||F
MARK|HOEGER|99FIS00182|2000-03-14|FIRST NATIONAL BANK           |OMAHA NE                                ||F
MARK|HOEGER|99FIS00182|2000-03-14|US BANK                       |OMAHA NE                                ||F
MARK|HOEGER|99FIS00182|2000-03-14|A.G. EDWARDS                  |OMAHA NE                                ||F
MARK|HOEGER|99FIS00182|2000-03-14|COMMERCIAL FEDERAL BANK       |OMAHA NE                                ||C
MARK|HOEGER|99FIS00182|2000-03-14|JOHN & KATHY HOEGER           |SIOUX FALLS SD                          ||G
KYLE|HUTCHINGS|99FIS00187|1999-05-12|ASSOC. ELECTRICAL SALES,      |2580 SO. 90TH ST.  OMAHA, NE            ||I
KYLE|HUTCHINGS|99FIS00187|1999-05-12|DOUGLAS CO. COMMISSIONER      |19TH & FARNAM ST.  OMAHA, NE            ||I
KYLE|HUTCHINGS|99FIS00187|1999-05-12|DIVINE SHEPHERD LUTH. CHU     |OMAHA, NE                               ||B
KYLE|HUTCHINGS|99FIS00187|1999-05-12|U.S. BANK                     |OMAHA, NE                               ||F
KYLE|HUTCHINGS|99FIS00187|1999-05-12|COMPARATOR SYSTEMS, INC.      |                                        ||S
KEITH|EDQUIST|99FIS00203|2000-03-02|HUSKER-HAWKEYE DISTRICT       |OMAHA NE                                ||I
KEITH|EDQUIST|99FIS00203|2000-03-02|CITY BANK & TRUST             |CRETE NE                                ||I
KEITH|EDQUIST|99FIS00203|2000-03-02|TEAM BANC                     |PAOLA KS                                ||I
KEITH|EDQUIST|99FIS00203|2000-03-02|EDQUIST PROPERTYS             |OMAHA NE                                ||I
KEITH|EDQUIST|99FIS00203|2000-03-02|CITY BANK & TRUST             |CRETE NE                                ||F
KEITH|EDQUIST|99FIS00203|2000-03-02|TEAM BANK                     |BELLEVUE NE                             ||F
JACK|FROST|99FIS00214|2000-01-24|MEGA CORP                     |12044 PACIFIC OMAHA NE                  ||I
JACK|FROST|99FIS00214|2000-01-24|METROPOLITAN UTILITIES DI     |1723 HARNEY ST OMAHA NE                 ||I
JACK|FROST|99FIS00214|2000-01-24|US WEST NEW VECTOR GROUP      |3350 161ST AVE SE BELLEBUE WA           ||I
JACK|FROST|99FIS00214|2000-01-24|UTILITIES EMPLOYEES C. U.     |3100 S 61 AVE OMAHA NE                  ||F
JACK|FROST|99FIS00214|2000-01-24|1ST UNION SEC                 |1125 S 103 ST STE 660 OMAHA NE          ||S
MARC|KRAFT|99FIS00224|2001-02-01|NATIONAL FURNITURE CO.        |801 S. 16TH                             ||I
MARC|KRAFT|99FIS00224|2001-02-01|LDME PARTNERHSIP              |601 N. 51                               ||I
MARC|KRAFT|99FIS00224|2001-02-01|CITY OF OMAHA                 |1819 FARNAM                             ||I
MARC|KRAFT|99FIS00224|2001-02-01|FIRST NATIONAL BANK OF        |16TH & DODGE                            ||F
MARC|KRAFT|99FIS00224|2001-02-01|PUTNAM MUTUAL FUNDS           |                                        ||S
MARC|KRAFT|99FIS00224|2001-02-01|MENTOR MUTUAL FUNDS           |                                        ||S
MARC|KRAFT|99FIS00224|2001-02-01|HOME DEPOT                    |                                        ||S
MARC|KRAFT|99FIS00224|2001-02-01|LEVEL 3 COMMUNICATIONS        |                                        ||S
GARY|LACEY|99FIS00228|2000-04-02|CORNHUSKER BANK               |                                        ||F
GARY|LACEY|99FIS00228|2000-04-02|ENTERPRISE BANK               |                                        ||F
GARY|LACEY|99FIS00228|2000-04-02|FIRST CHOICE CREDIT UNION     |                                        ||F
GARY|LACEY|99FIS00228|2000-04-02|FIRST FEDERAL LINCOLN         |                                        ||C
GARY|LACEY|99FIS00228|2000-04-02|LANCASTER COUNTY              |                                        ||I
GARY|LACEY|99FIS00228|2000-04-02|LINCOLN CHILD ADVOCACY        |                                        ||B
GARY|LACEY|99FIS00228|2000-04-02|NE CHILDREN & FAMILIES        |                                        ||B
GARY|LACEY|99FIS00228|2000-04-02|WINDSOR SQUARE CONDO          |                                        ||B
GARY|LACEY|99FIS00228|2000-04-04|LANCASTER COUNTY              |                                        ||I
GARY|LACEY|99FIS00228|2000-04-04|LINCOLN CHILD ADVOCACY        |                                        ||B
GARY|LACEY|99FIS00228|2000-04-04|NE CHILDREN & FAMILIES        |                                        ||B
GARY|LACEY|99FIS00228|2000-04-04|WINDSOR SQUARE CONDO          |                                        ||B
