Committee Name|Committee ID|Date Last Revised|Last Revised By|Date Received|Postmark Date|Microfilm Number|Type of Contributor|PAC ID|Description Of Services|Report ID|PAC Name
JOHN HENRY'S PLUMBING, HEATING CO.|99CON00807|2004-09-27|CORIEJ  |2004-09-23|2004-09-22|6840205|C|          ||
3-D EQUITIES, INC.|99CON06201|2003-01-13|SERENAD |2003-01-09|2003-01-07|6480214|C|          ||
MODERN ELECTRONICS, INC.|99CON06203|2003-02-03|SERENAD |2003-01-29|2003-01-28|6500186|C|          ||
PENNY CANDY FABRICATION|99CON06241|2002-12-16|SERENAD |2002-12-09|2002-12-06|6470232|C|          ||
CONCORD ENTERPRISES|99CON06291|2002-10-28|SERENAD |2002-10-25|2002-10-23|6450238|C|          ||
ELI LILLY & COMPANY|99CON06293|2002-11-12|SERENAD |2002-11-08|2002-11-08|6470072|C|          ||
ELI LILLY & COMPANY|99CON06293|2003-08-11|SERENAD |2003-08-07|2003-08-06|6630163|C|          ||
ELI LILLY & COMPANY|99CON06293|2003-12-12|SERENAD |2003-12-04|2003-12-02|6640139|C|          ||
ELI LILLY & COMPANY|99CON06293|2004-03-03|PATTIEV |2004-02-09|2004-02-05|6680131|C|          ||
ELI LILLY & COMPANY|99CON06293|2004-07-12|SERENAD |2004-07-09|2004-07-07|6820206|C|          ||
ELI LILLY & COMPANY|99CON06293|2004-11-08|SERENAD |2004-11-05|2004-11-03|6870209|C|          ||
HERITAGE ADMINISTRATIVE CO., I|99CON06295|2002-10-28|SERENAD |2002-10-25|2002-10-24|6450248|C|          ||
JAMES T. GLEASON, PC|99CON06297|2002-10-15|TERII   |2002-10-09|2002-10-07|6450027|C|          ||
ISLE OF CAPRI CASINOS, INC.|99CON06372|2002-11-04|SERENAD |2002-10-28|2002-10-22|6460227|C|          ||
MSI SYSTEM INTEGRATORS|99CON06373|2002-10-21|SERENAD |2002-10-15|2002-10-10|6450099|C|          ||
D.K. AND B. CONSTRUCTION SPECIALTIES, INC|99CON06376|2002-10-21|SERENAD |2002-10-15|2002-10-11|6450085|C|          ||
HORIZONTAL BORING & TUNNELING|99CON06385|2002-11-04|SERENAD |2002-11-01|2002-10-31|6460224|C|          ||
HORIZONTAL BORING & TUNNELING|99CON06385|2004-04-19|CHERYLD |2004-04-08|2004-04-07|6770209|C|          ||
COMMERCIAL CONSTRUCTION, INC.|99CON06386|2002-11-04|SERENAD |2002-10-29|2002-10-28|6460218|C|          ||
KEYSTONE DESIGN CENTER, INC.|99CON06429|2003-01-13|SERENAD |2003-01-06|2003-01-03|6480224|C|          ||
FAES, USA|99CON06450|2002-10-15|TERII   |2002-10-10|2002-10-07|6450022|C|          ||
UBS GLOBAL ASSET MANAGEMENT, INC.|99CON06477|2002-11-04|SERENAD |2002-11-01|2002-10-30|6460247|C|          ||
COLUMBUS SALES PAVILION|99CON06489|2003-02-10|SERENAD |2003-02-03|2003-01-31|6510035|C|          ||
SOUTH SARPY 46 EDUCATION ASSN|99CON06500|2003-02-10|SERENAD |2003-02-05|2003-02-04|6510052|P|          ||
GREENBURG'S FRUIT CO|99CON06553|2002-11-25|SERENAD |2002-11-18|2002-11-15|6470173|C|          ||
DAEDALUS CONSTRUCTION CO.|99CON06555|2002-11-12|SERENAD |2002-11-05|2002-11-04|6470071|C|          ||
DAEDALUS CONSTRUCTION CO.|99CON06555|2005-02-24|SERENAD |2005-02-03|2005-02-01|6920096|C|          ||
DAEDALUS CONSTRUCTION CO.|99CON06555|2005-03-15|nadc01|2005-03-08|2005-03-07|6950197|C|          ||
MCCARTHY CAPITAL CORPORATION|99CON06556|2002-11-12|SERENAD |2002-11-05|2002-11-04|6470083|C|          ||
MCCARTHY CAPITAL CORPORATION|99CON06556|2003-08-04|SERENAD |2003-07-31|2003-07-30|6630144|C|          ||
ALFORD OIL COMPANY|99CON06570|2002-11-04|SERENAD |2002-10-30|2002-10-29|6460213|C|          ||
REAL ESTATE SERVICES|99CON06584|2002-12-30|SERENAD |2002-12-27|2002-12-26|6480026|C|          ||
ADVANTAGE FOOD EQUIPMENT SYSTEM|99CON06601|2003-01-06|PATTIEV |2002-12-30|2002-12-27|6480080|C|          ||
LAIDLAW|99CON06603|2002-11-18|SERENAD |2002-11-12|2002-11-08|6470140|C|          ||
SHAKOPEE MDEWAKANTON SIOUX COMMUNITY|99CON06609|2002-11-18|SERENAD |2002-11-12|2002-11-12|6470145|C|          ||
HO-CHUNK, INC.|99CON06652|2003-02-18|SERENAD |2003-02-12|2003-02-10|6510082|C|          ||
HO-CHUNK, INC.|99CON06652|2004-04-06|SERENAD |2004-04-02|2004-03-31|6770024|C|          ||
AMBASSADOR REAL ESTATE|99CON06664|2004-06-28|CHERYLD |2004-06-23|2004-06-22|6820121|C|          ||
GALLUP ORGANIZATION, THE|99CON06748|2004-07-19|SERENAD |2004-07-12|2004-07-07|6830010|C|          ||
GALLUP ORGANIZATION, THE|99CON06748|2004-08-10|SERENAD |2004-08-02|2004-07-31|6830149|C|          ||
GALLUP ORGANIZATION, THE|99CON06748|2004-09-07|CORIEJ  |2004-08-30|2004-08-25|6840051|C|          ||
GALLUP ORGANIZATION, THE|99CON06748|2005-03-07|CORIEJ  |2005-03-04|2005-03-03|6940001|C|          ||
BAER ADMINISTRATIVE SERVICES|99CON06749|2003-03-03|SERENAD |2003-02-28|2003-02-26|6520027|C|          ||
HOULTON ENTERPRISES, INC.|99CON06790|2005-01-18|CORIEJ  |2005-01-11|2005-01-10|6900172|C|          ||
CARPENTER MOTORS|99CON06818|2003-05-27|SERENAD |2003-05-19|2003-05-16|6620024|C|          ||
SILVER CREEK INVESTMENTS|99CON06819|2003-03-17|SERENAD |2003-03-10|2003-03-10|6540164|C|          ||
WDD INC (DBA) PELLA PRODUCTS OF OMAHA|99CON06822|2003-03-17|SERENAD |2003-03-11|2003-03-10|6540161|C|          ||
WDD INC (DBA) PELLA PRODUCTS OF OMAHA|99CON06822|2005-02-24|SERENAD |2005-01-26|2005-01-24|6910184|C|          ||
JACOBS FACILITIES, INC.|99CON06851|2003-04-07|SERENAD |2003-04-04|2003-04-03|6600133|C|          ||
DORY, INC.|99CON06863|2003-04-14|SERENAD |2003-04-10|2003-04-09|6600201|C|          ||
DORY, INC.|99CON06863|2003-07-07|SERENAD |2003-06-30|2003-06-27|6630036|C|          ||
KABREDLO'S PROPERTY, INC.|99CON06864|2003-04-14|SERENAD |2003-04-11|2003-04-10|6600211|C|          ||
KABREDLO'S PROPERTY, INC.|99CON06864|2003-05-19|SERENAD |2003-05-13|2003-05-12|6610230|C|          ||
NE RETAIL VENTURES, LLC|99CON06865|2003-04-14|SERENAD |2003-04-11|2003-04-10|6600218|C|          ||
JEO CONSULTING GROUP INC|99CON06872|2003-04-21|SERENAD |2003-04-18|2003-04-17|6610006|C|          ||
JOHN DAUBERT INSURANCE|99CON06907|2003-05-12|SERENAD |2003-05-09|2003-05-08|6610183|C|          ||
MCCOMBS REALTY INC|99CON06908|2003-05-19|SERENAD |2003-05-12|2003-05-09|6610234|C|          ||
WEST 'O' STREET AREA ASSOCIATION|99CON06913|2003-05-19|SERENAD |2003-05-13|2003-05-12|6610245|C|          ||
REINECKE MOTOR COMPANY|99CON06915|2003-05-21|DAVIDH  |2003-05-12|2003-05-09|6610240|C|          ||
FIRST NATIONAL BANK (SCHUYLER)|99CON06916|2003-05-21|DAVIDH  |2003-05-12|2003-05-09|6610221|C|          ||
EXCEL CORPORATION|99CON06917|2003-06-16|SERENAD |2003-06-09|2003-06-06|6620197|C|          ||
QC SUPPLY|99CON06918|2003-06-16|SERENAD |2003-06-10|2003-06-09|6620204|C|          ||
SCHUYLER PTA|99CON06919|2003-06-16|SERENAD |2003-06-09|2003-06-06|6620206|C|          ||
RAUNER & ASSOCIATES INC.|99CON06923|2004-01-22|CHERYLD |2004-01-15|2004-01-14|6650211|C|          ||
PETERSEN PRINTING|99CON06982|2004-01-22|CHERYLD |2004-01-15|2004-01-14|6650209|C|          ||
RENT-A-CENTER, INC.|99CON07010|2004-04-06|SERENAD |2004-03-29|2004-03-25|6770030|C|          ||
DON PETERSON & ASSOCIATES|99CON07014|2004-02-25|PATTIEV |2004-01-28|2004-01-26|6670054|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1986-01-08|1986-01-08|0001920|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1986-09-04|1986-09-04|0002170|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1986-10-07|1986-10-07|0002200|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1987-06-16|1987-06-16|0002440|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1987-12-08|1987-12-08|0002460|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-02-17|1988-02-16|0002510|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-02-23|1988-02-23|0002520|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-03-02|1988-03-02|0002530|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-03-11|1988-03-11|0002550|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-03-17|1988-03-17|0002570|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-05-02|1988-05-02|0002630|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-06-21|1988-06-21|0002660|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-06-30|1988-06-30|0002660|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-07-08|1988-07-08|0002660|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-10-28|1988-10-28|0002700|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-11-01|1988-11-01|0002710|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1988-11-03|1988-11-03|0002710|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1989-02-15|1989-02-15|0003070|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1989-05-09|1989-05-09|0002890|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1989-05-11|1989-05-11|0002890|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1989-09-29|1989-09-29|0002920|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1989-12-06|1989-12-06|0002940|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1990-02-09|1990-02-09|0002990|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1990-03-06|1990-03-06|0003050|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1990-04-04|1990-04-04|0003110|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1990-06-11|1990-06-11|0003190|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1990-07-11|1990-07-11|0003210|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-09-13|SHELLYS |1990-08-10|1990-08-10|5466544|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1990-09-07|1990-09-07|0003220|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-09-13|SHELLYS |1990-10-11|1990-10-11|5456454|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1990-11-13|1990-11-13|0003300|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1990-11-16|1990-11-15|0003300|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1991-01-10|1991-01-10|0003340|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1991-04-11|1991-04-11|0003470|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1991-05-10|1991-05-10|0003480|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-09-13|SHELLYS |1991-06-11|1991-06-11|5456455|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1991-07-08|1991-07-08|0003510|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1991-11-08|1991-11-07|0003520|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1991-12-10|1991-12-09|0003530|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1992-02-12|1992-02-12|0003580|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1992-03-11|1992-03-11|0003630|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1992-05-11|1992-05-11|0003720|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1992-07-09|1992-07-09|0003750|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1992-09-10|1992-09-10|0003770|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1992-10-09|1992-10-09|0003780|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1993-03-11|1993-03-12|0003890|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1993-04-12|1993-04-13|0003960|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1993-05-11|1993-05-12|0003980|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1993-06-10|1996-01-03|0003990|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1993-10-12|1993-10-13|0004010|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1993-11-10|1993-11-12|0004020|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-02-11|1994-02-14|0004090|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-03-11|1994-03-15|0004130|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-04-11|1994-04-13|0004230|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-05-11|1994-05-12|0004260|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-07-11|1994-07-14|0004300|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-08-12|1994-08-15|0004310|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-09-13|1994-09-16|0004310|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-10-11|1994-10-13|0004330|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-11-14|1995-08-30|0004370|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1994-12-12|1995-10-16|0004380|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1995-02-09|1995-10-16|0004420|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1995-03-10|1995-10-16|0004440|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1995-06-12|1995-10-16|0004550|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1995-07-11|1995-10-16|0004560|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1995-09-11|1995-10-16|0004570|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1995-10-11|1995-10-17|0004570|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1995-11-14|1995-08-30|0004370|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1996-01-12|1996-01-16|0004590|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1996-02-12|1996-02-20|0004630|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1996-03-07|1996-03-11|0004650|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1996-06-11|1996-06-11|0004790|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1996-08-12|1996-08-09|0004820|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1996-11-12|1996-11-08|0004880|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1997-01-13|1997-01-10|0004910|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1997-02-11|1997-02-10|0004940|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1997-04-11|1997-04-10|0005050|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1997-05-12|1997-05-09|0005090|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1997-06-11|1997-06-10|0005100|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1997-12-11|1997-12-10|0005140|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1998-01-12|1998-01-09|0005160|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|2000-09-21|KATHYS  |1998-02-11|1998-02-10|5220125|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1998-03-11|1998-03-10|0005280|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1998-04-13|1998-04-10|0005330|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1998-05-11|1998-05-08|0005370|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1998-06-11|1998-06-10|0005390|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1998-07-13|1998-07-10|0005410|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1998-08-10|1998-08-11|0005430|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1998-09-11|1998-09-10|0005440|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1998-10-09|1998-10-13|0005470|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|2000-09-21|KATHYS  |1998-11-12|1998-11-10|5520177|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1999-02-10|1999-02-09|5580222|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-12|        |1999-03-11|1999-03-10|5630161|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-04-19|SHELLYS |1999-04-12|1999-04-09|5700094|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-05-17|SHELLYS |1999-05-11|1999-05-10|5720143|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-06-14|SHELLYS |1999-06-10|1999-06-09|5730153|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-09-20|SHELLYS |1999-09-13|1999-09-10|5750209|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-10-25|SERENAD |1999-10-14|1999-10-13|5760056|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-11-15|SERENAD |1999-11-12|1999-11-10|5760176|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|1999-12-20|KIMH    |1999-12-13|1999-12-10|5770086|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|2000-01-18|SERENAD |2000-01-11|2000-01-10|5780133|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|2000-03-22|KIMH    |2000-03-16|2000-03-15|5870038|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|2000-04-19|KIMH    |2000-04-11|2000-04-10|5910218|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|2000-05-15|SERENAD |2000-05-11|2000-05-10|5940055|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1992-11-12|1993-05-17|0003810|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1996-01-16|1996-01-22|0004600|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1996-02-09|1996-02-12|0004620|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1996-03-28|1996-04-01|0004680|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1996-04-10|1996-04-19|0004730|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1996-06-11|1996-06-11|0004790|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1996-07-10|1996-07-09|0004810|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1996-10-08|1996-10-07|0004840|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1997-01-06|1997-01-03|0004910|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1997-02-07|1997-02-06|0004930|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1997-03-06|1997-03-05|0004950|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1997-05-09|1997-05-08|0005080|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1997-06-11|1997-06-10|0005100|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1997-07-14|1997-07-10|0005110|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1998-05-11|1998-05-06|0005370|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1998-06-10|1998-06-09|0005390|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1998-10-09|1998-10-08|0005460|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-04-12|        |1999-03-15|1999-03-12|5650018|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-07-28|SHELLYS |1999-04-08|1999-04-07|5690204|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-07-12|SHELLYS |1999-07-09|1999-07-08|5740121|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-11-15|SERENAD |1999-11-08|1999-11-05|5760173|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|1999-12-13|KIMH    |1999-12-08|1999-12-07|5770038|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2000-01-10|KIMH    |2000-01-10|2000-01-07|0      |C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2000-07-10|GARYA   |2000-07-05|2000-07-03|5960148|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2000-10-17|KAREN   |2000-10-10|2000-10-09|5990022|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2000-11-15|KAREN   |2000-11-07|2000-11-06|6010037|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2000-12-12|KAREN   |2000-12-08|2000-12-07|6010187|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2001-02-05|KAREN   |2001-01-09|2001-01-08|6030015|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2001-02-22|KAREN   |2001-02-08|2001-02-07|6050054|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2001-03-22|KAREN   |2001-03-08|2001-03-07|6070153|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2001-05-14|SERENAD |2001-05-08|2001-05-07|6180047|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2001-06-11|PATTIEV |2001-06-06|2001-06-05|6190121|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2001-07-09|TERII   |2001-07-06|2001-07-06|6200149|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2001-08-13|TERII   |2001-08-10|2001-08-09|6210065|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2002-01-14|TERII   |2002-01-10|2002-01-09|6230214|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2002-03-11|TERII   |2002-03-05|2002-03-04|6320133|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2002-05-13|TERII   |2002-05-06|2002-05-03|6400154|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2004-09-13|CORIEJ  |2004-09-10|2004-09-09|6840101|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2004-10-18|CORIEJ  |2004-10-12|2004-10-08|6860010|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2004-11-15|SERENAD |2004-11-10|2004-11-09|6880037|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|2005-02-24|CORIEJ  |2005-02-10|2005-02-09|6920224|C|          ||
PEOPLES NATURAL GAS|99CON00257|1999-04-12|        |1991-11-13|1993-11-01|3530043|C|          ||
