Form A1 ID Number|Date Received|Candidate ID|Candidate Last Name|Candidate First Name|Candidate Middle Initial|Support/Oppose|Office Sought|Office Title|Office Description
05CAC00759|2005-11-30|05FIS10054|DENDINGER|DONALD|C|0|04|04|LEGISLATURE
06CAC00769|2006-01-09|05FIS10055|TIDYMAN|JEFF|A|0|44|44|LEGISLATURE
05CAC00744|2005-10-28|05FIS10057|CONRAD|DANIELLE|M|0|46|46|LEGISLATURE
07CAC01065|2007-12-26|05FIS10060|WINTERER|KERRY||0|02|02|STATE BOARD OF EDUCATION
05CAC00746|2005-11-02|05FIS10060|WINTERER|KERRY||0|04|04|LEGISLATURE
05CAC00747|2005-11-03|05FIS10061|LATHROP|STEVEN||0|12|12|LEGISLATURE
13CAC01806|2013-06-05|05FIS10061|LATHROP|STEVEN||0|12|12|LEGISLATURE
05CAC00756|2005-11-22|05FIS10074|BLOOD|CAROL|L|0|BELLEVUE CITY COUNCIL|BELLEVUE CITY COUNCIL|BELLEVUE
13CAC01839|2013-10-22|05FIS10074|BLOOD|CAROL|L|0|03|03|LEGISLATURE
05CAC00760|2005-12-07|05FIS10081|ROGERT|KENT|W|0|16|16|LEGISLATURE
08CAC01246|2008-10-29|05FIS10085|ANDERSON|LYNNE|S|0|LEARNING COMMUNITY #03|LEARNING COMMUNITY #03|OMAHA
05CAC00764|2005-12-23|05FIS10085|ANDERSON|LYNNE|S|0|06|06|LEGISLATURE
06CAC00777|2006-01-13|06FIS10103|GAREY|ANGUS|L|0|44|44|LEGISLATURE
06CAC00784|2006-01-17|06FIS10122|VELINSKY|BARBARA|L|0|04|04|LEGISLATURE
06CAC00837|2006-04-06|06FIS10129|JONES|JONI|M|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|SARPY
06CAC00799|2006-03-02|06FIS10138|SENKBILE|GREGORY|D|0|34|34|LEGISLATURE
06CAC00786|2006-01-20|06FIS10160|KELLY|GENE |F|0|04|04|BOARD OF REGENTS
10CAC01397|2010-01-14|05FIS10029|BRADLEY|LAWRENCE|W|0|10|10|LEGISLATURE
12CAC01616|2012-01-30|05FIS10029|BRADLEY|LAWRENCE|W|0|04|04|BOARD OF REGENTS
05CAC00742|2005-10-25|05FIS10029|BRADLEY|LAWRENCE|W|0|04|04|BOARD OF REGENTS
14CAC01902|2014-04-10|05FIS10029|BRADLEY|LAWRENCE|W|0|02|02|METRO TECH COMMUNITY COLLEGE
06CAC00787|2006-02-06|05FIS10065|SCHLOTHAUER|GEORGE|H|0|48|48|LEGISLATURE
05CAC00758|2005-11-30|05FIS10076|SORRENTINO|TONY|J|0|04|04|LEGISLATURE
08CAC01138|2008-05-05|05FIS10076|SORRENTINO|TONY|J|0|03|03|METRO TECH COMMUNITY COLLEGE
05CAC00761|2005-12-08|05FIS10083|HAHN|DAVID||0|GOVERNOR|GOVERNOR|GOVERNOR
06CAC00771|2006-01-10|06FIS10118|KARPISEK|RUSSELL|J|0|32|32|LEGISLATURE
06CAC00877|2006-05-01|06FIS10126|JANSEN|RICHARD|W|0|COUNTY COMMISSIONER DIST. #05|COUNTY COMMISSIONER DIST. #05|SARPY
06CAC00977|2006-10-17|06FIS10220|WEIMER|DEREK|C|0|COUNTY ATTORNEY|COUNTY ATTORNEY|SCOTTS BLUFF
06CAC00803|2006-03-15|06FIS10239|GUITTAR|STEPHEN|J|0|26|26|LEGISLATURE
06CAC00785|2006-01-19|06FIS10241|HESPEN|STEVEN|D|0|COUNTY SHERIFF|COUNTY SHERIFF|DODGE
06CAC00818|2006-03-28|06FIS10242|LANPHIER|PATRICIA|Q|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|DOUGLAS
06CAC00863|2006-08-08|06FIS10345|HARTFIELD|IAN|M|0|14|14|LEGISLATURE
10CAC01432|2010-04-12|06FIS10345|HARTFIELD|IAN|M|0|14|14|LEGISLATURE
10CAC01497|2010-10-25|06FIS10392|HOPKINS|PAMELA|L|0|COUNTY ATTORNEY|COUNTY ATTORNEY|WASHINGTON
07CAC01012|2007-01-24|06FIS10408|EIFERT|LAREA|J|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
05CAC00725|2005-05-16|05FIS09988|MUNGER |MARK ||0|28|28|LEGISLATURE
05CAC00748|2005-11-14|05FIS10034|RUFF|RONALD|A|0|42|42|LEGISLATURE
13CAC01843|2013-11-08|05FIS10062|FRIESEN|CURTIS|J|0|34|34|LEGISLATURE
06CAC00796|2006-02-10|05FIS10062|FRIESEN|CURTIS|J|0|24|24|LEGISLATURE
05CAC00757|2000-11-23|05FIS10075|WIGHTMAN|JOHN|M|0|36|36|LEGISLATURE
06CAC00768|2006-01-06|05FIS10086|PANKONIN|DAVID|C|0|02|02|LEGISLATURE
06CAC00816|2006-03-28|06FIS10153|ROWE|RENAE|E|0|COUNTY TREASURER|COUNTY TREASURER|DAWSON
06CAC00870|2006-04-25|06FIS10249|DITTBRENNER|PHILIP |W|0|COUNTY SHERIFF|COUNTY SHERIFF|GAGE
99CAC00673|2004-04-12|99FIS09633|BLAZEK|JOHN|M|0|METROPOLITIAN SUBDIVISION-OMAHA PUBLIC POWER DISTR|METROPOLITIAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
99CAC00679|2004-04-20|99FIS09635|GREEN|JOHN|T|0|COUNTY COMMISSIONER DIST. #05-DOUGLAS             |COUNTY COMMISSIONER DIST. #05|DOUGLAS
99CAC00701|2004-10-05|99FIS09644|STRIGENZ|THOMAS|P|0|COUNTY PUBLIC DEFENDER-SARPY                      |COUNTY PUBLIC DEFENDER|SARPY
05CAC00740|2005-10-06|99FIS09651|PIRSCH|PETER|A|0|04|04|LEGISLATURE
13CAC01835|2013-10-16|99FIS09651|PIRSCH|PETER|A|0|ATTORNEY GENERAL|ATTORNEY GENERAL|ATTORNEY GENERAL
06CAC00919|2006-09-27|99FIS09683|TIMM|PATRICIA|H|0|05|05|STATE BOARD OF EDUCATION
99CAC00668|2004-03-24|99FIS09684|FLANAGAN|DAN|L|0|PAPILLION SCHOOL BOARD-PAPILLION                  |PAPILLION SCHOOL BOARD|PAPILLION
05CAC00728|2005-05-23|99FIS09704|KLEINE|DONALD|W|0|COUNTY ATTORNEY|COUNTY ATTORNEY|DOUGLAS
99CAC00672|2004-04-01|99FIS09718|ANDERSON|CLARK|W|0|07-BOARD OF REGENTS                               |07|BOARD OF REGENTS
14CAC01859|2014-01-16|99FIS09722|LUX|JEFFREY|J|0|SOUTH SUBDIVISION|SOUTH SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
99CAC00681|2004-04-22|99FIS09760|MARTIN|M.L.| |0|MAYOR-NORTH PLATTE                                |MAYOR|NORTH PLATTE
99CAC00675|2004-04-13|99FIS09762|BURCAW|JOHN| |0|04-METRO TECH COMMUNITY COLLEGE                   |04|METRO TECH COMMUNITY COLLEGE
99CAC00678|2004-04-16|99FIS09764|MCCOLLEY|MARK| |0|PAPIO MISSOURI SUBDISTRICT #03|PAPIO MISSOURI SUBDISTRICT #03|NATURAL RESOURCE DISTRICT
99CAC00682|2004-04-23|99FIS09765|DRAPER|MARK| |0|OMAHA SCHOOL BOARD - DIST 66-OMAHA                |OMAHA SCHOOL BOARD - DIST 66|OMAHA
99CAC00682|2004-04-23|99FIS09765|DRAPER|MARK| |0|OMAHA SCHOOL BOARD - DIST 66-OMAHA                |OMAHA SCHOOL BOARD - DIST 66|OMAHA
99CAC00591|2002-03-21|99FIS09018|BRUNKEN|DONALD|E|0|COUNTY COMMISSIONER DIST. #06-DOUGLAS             |COUNTY COMMISSIONER DIST. #06|DOUGLAS
05CAC00739|2005-09-30|05FIS10042|WHITE|THOMAS|M|0|08|08|LEGISLATURE
06CAC00811|2006-03-22|06FIS10101|TAMKE|THOMAS|G|0|COUNTY SHERIFF|COUNTY SHERIFF|DODGE
06CAC00873|2006-04-27|06FIS10105|MATCHETT|BENJAMIN|J|0|COUNTY SHERIFF|COUNTY SHERIFF|HOLT
06CAC00772|2006-01-10|06FIS10121|SHOEMAKER|FRANK||0|44|44|LEGISLATURE
10CAC01460|2010-05-10|06FIS10531|BOHRER|ROGER|L|0|04|04|PUBLIC SERVICE COMMISSION
06CAC00940|2006-09-07|06FIS10534|FORD|RITA|M|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|CASS
12CAC01604|2011-12-27|06FIS10558|ANDERSEN|JACK|W|0|43|43|LEGISLATURE
06CAC00836|2006-04-06|06FIS10578|SIEGFRIED|STEVEN|E|0|COUNTY SHERIFF|COUNTY SHERIFF|SCOTTS BLUFF
06CAC00849|2006-04-07|06FIS10585|CARPENTER|BARBARA|A|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|DOUGLAS
06CAC00890|2006-05-03|06FIS10587|TUSA|PAMELA|A|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|DOUGLAS
99CAC00716|2005-01-21|05FIS09914|KOLLER|MARK|A|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
05CAC00741|2005-10-21|05FIS09916|GARRISON|WAYNE|L|0|38|38|LEGISLATURE
05CAC00726|2005-05-17|05FIS09994|AVERY|WILLIAM (BILL) |P|0|28|28|LEGISLATURE
10CAC01498|2010-10-25|05FIS10012|POLLARD|KEVIN|T|0|DIRECTOR|DIRECTOR|NEBRASKA PUBLIC POWER DISTRICT
08CAC01086|2008-02-05|05FIS10059|KASCHKE|MARC||0|MAYOR|MAYOR|NORTH PLATTE
05CAC00745|2005-10-31|05FIS10059|KASCHKE|MARC||0|42|42|LEGISLATURE
06CAC00871|2006-04-25|06FIS10104|GUSTAFSON|MILLARD GUS|W|0|COUNTY SHERIFF|COUNTY SHERIFF|GAGE
06CAC00783|2006-01-30|05FIS10071|CASEY|CAROL|J|0|20|20|LEGISLATURE
06CAC00767|2006-01-06|05FIS10072|HARMS|JOHN|N|0|48|48|LEGISLATURE
06CAC00832|2006-04-05|05FIS10091|WALLMAN|NORMAN|T|0|30|30|LEGISLATURE
06CAC00817|2006-03-28|06FIS10205|FRIEND|JOHN|M|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|DOUGLAS
06CAC00918|2006-11-03|06FIS10286|JACOBSEN|E|A|0|05|05|STATE BOARD OF EDUCATION
06CAC00935|2006-07-05|07FIS10899|BABBITT|ED||0|MAYOR|MAYOR|BELLEVUE
07CAC01057|2008-01-09|07FIS10919|MCCOY|BEAU|R|0|39|39|LEGISLATURE
15CAC02069|2015-02-20|07FIS10919|MCCOY|BEAU|R|0|39|39|LEGISLATURE
13CAC01824|2013-08-28|07FIS10919|MCCOY|BEAU|R|0|GOVERNOR|GOVERNOR|GOVERNOR
07CAC01045|2007-10-24|07FIS10921|COASH|COLBY|J|0|27|27|LEGISLATURE
07CAC01044|2007-11-02|07FIS10924|RICHARDS|TOM |J|0|COUNTY COMMISSIONER DIST. #03|COUNTY COMMISSIONER DIST. #03|SARPY
08CAC01135|2008-05-05|07FIS10938|HIKE  JR.|LEO  'RUSTY'|W|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|SARPY
07CAC01053|2007-12-11|07FIS10947|FUCHTMAN|SUE||0|MAYOR|MAYOR|NORFOLK
12CAC01638|2012-03-22|08FIS10996|BIEHL|FRANCIS "BUSS"||0|COUNTY SUPERVISOR DISTRICT #02|COUNTY SUPERVISOR DISTRICT #02|BUFFALO
08CAC01181|2008-10-29|08FIS11110|VALDEZ|REBECCA |A|0|04|04|STATE BOARD OF EDUCATION
08CAC01095|2008-03-04|08FIS11111|BROCK|STEVE||0|04|04|METRO TECH COMMUNITY COLLEGE
08CAC01103|2008-03-20|08FIS11179|MCGOWAN|MIKE||0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
08CAC01163|2008-07-01|08FIS11268|CLARK|AARON|A|0|OMAHA SCHOOL BOARD - DIST 10|OMAHA SCHOOL BOARD - DIST 10|OMAHA
08CAC01182|2008-08-04|08FIS11291|KINDIG|DOUGLAS|D|0|MAYOR|MAYOR|LA VISTA
08CAC01195|1900-01-01|08FIS11315|HUMPHRIES|ROGER||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
08CAC01260|2008-11-19|08FIS11337|ODOM|JERRY||0|MAYOR|MAYOR|OMAHA
13CAC01812|2013-07-08|08FIS11340|RHOADES|CRYSTAL|A|0|02|02|PUBLIC SERVICE COMMISSION
08CAC01317|2008-12-17|08FIS11340|RHOADES|CRYSTAL|A|0|04|04|METRO TECH COMMUNITY COLLEGE
09CAC01361|2009-02-05|09FIS11364|GRAY|BENJAMIN|G|0|CITY COUNCIL DISTRICT #02|CITY COUNCIL DISTRICT #02|OMAHA
09CAC01363|2009-02-11|09FIS11377|HORNUNG|RICHARD|A|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
09CAC01364|2009-02-18|09FIS11378|FARHO|JAMES||0|CITY COUNCIL DISTRICT #03|CITY COUNCIL DISTRICT #03|OMAHA
12CAC01692|2012-07-09|09FIS11490|MEDLOCK|JAMES|B|0|MAYOR|MAYOR|OMAHA
09CAC01380|2009-09-11|09FIS11519|KRIST|ROBERT|J|0|10|10|LEGISLATURE
09CAC01365|2009-03-09|09FIS11520|KELLER|KEVIN||0|SCHOOL BOARD - DIST 05|SCHOOL BOARD - DIST 05|LINCOLN
06CAC00941|2006-09-07|06FIS10696|SHELTON|JERRY|L|0|COUNTY ATTORNEY|COUNTY ATTORNEY|GAGE
06CAC00951|2006-10-02|06FIS10738|FADEN|PATRICK|J|0|COUNTY ASSESSOR|COUNTY ASSESSOR|LANCASTER
06CAC00943|2006-09-08|06FIS10739|KIEL|GARY||0|AT LARGE|AT LARGE|METROPOLITAN COMMUNITY COLLEGE
06CAC01005|2006-11-07|06FIS10758|SHELDON|CARROLL||0|AT LARGE|AT LARGE|NATURAL RESOURCE DISTRICT
11CAC01581|2011-04-21|07FIS10875|HOVE|CHRIS||0|AIRPORT AUTHORITY|AIRPORT AUTHORITY|LINCOLN
07CAC01050|2007-11-20|07FIS10930|MOATS|REX |J|0|39|39|LEGISLATURE
08CAC01139|2008-05-12|07FIS10927|BOWMAN|JASON|V|0|17|17|LEGISLATURE
12CAC01752|2012-11-27|08FIS11219|GAYLOR BAIRD|LEIRION||0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
08CAC01189|2008-09-10|08FIS11237|DEJONG|BARRY|J|0|PAPILLION SCHOOL BOARD|PAPILLION SCHOOL BOARD|PAPILLION
08CAC01136|2008-04-29|08FIS11256|POWERS|VERN|P|0|HASTINGS MAYOR|HASTINGS MAYOR|HASTINGS
08CAC01209|2008-10-08|08FIS11320|WAYNE|JUSTIN|T|0|OMAHA SCHOOL BOARD - DIST 01|OMAHA SCHOOL BOARD - DIST 01|OMAHA
08CAC01226|2008-10-21|08FIS11322|HINSLEY|RYAN||0|OMAHA SCHOOL BOARD - DIST 12|OMAHA SCHOOL BOARD - DIST 12|OMAHA
08CAC01202|2008-10-21|08FIS11323|MAHLOCH|GREG||0|OMAHA SCHOOL BOARD - DIST 04|OMAHA SCHOOL BOARD - DIST 04|OMAHA
08CAC01229|2008-10-24|08FIS11326|BEGLEY|JIM ||0|LEARNING COMMUNITY #03|LEARNING COMMUNITY #03|OMAHA
12CAC01635|2012-03-20|08FIS11326|BEGLEY|JIM ||0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
08CAC01231|2008-10-24|08FIS11327|BRADLEY|LARRY||0|SUBDISTRICT #03|SUBDISTRICT #03|NATURAL RESOURCE DISTRICT
08CAC01251|2008-11-03|08FIS11329|MELOTZ|SHAWN  MOHR||0|SUBDISTRICT #05|SUBDISTRICT #05|NATURAL RESOURCE DISTRICT
13CAC01825|2013-09-05|06FIS10703|HUGHES|DANIEL|J|0|44|44|LEGISLATURE
06CAC00991|2006-10-30|06FIS10755|FRIPP|GREGORY||0|BELLEVUE SCHOOL BOARD|BELLEVUE SCHOOL BOARD|BELLEVUE
06CAC01007|2006-12-06|06FIS10764|CRONK|LYNN|R|0|SCHOOL BOARD DISTRICT #02|SCHOOL BOARD DISTRICT #02|GRAND ISLAND
11CAC01586|2011-06-30|06FIS10767|FULTON|ANTHONY|W|0|29|29|LEGISLATURE
09CAC01383|2009-09-16|06FIS10767|FULTON|ANTHONY|W|0|STATE TREASURER|STATE TREASURER|STATE TREASURER
06CAC01009|2006-12-15|06FIS10768|SPATZ|JOHN |C|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|LINCOLN
07CAC01018|2007-02-20|07FIS10792|ERICKSON|JOHN|O|0|CITY COUNCIL DISTRICT #03|CITY COUNCIL DISTRICT #03|LINCOLN
07CAC01047|2007-12-21|07FIS10915|GESCHWENDER|KURT|L|0|13|13|LEGISLATURE
08CAC01078|1900-01-01|07FIS10916|GARWOOD|DOUGLAS |R|0|17|17|LEGISLATURE
08CAC01096|2008-03-04|07FIS10931|LAUTENBAUGH|SCOTT|A|0|18|18|LEGISLATURE
07CAC01052|2007-12-07|07FIS10943|GLOOR|MICHAEL|R|0|35|35|LEGISLATURE
07CAC01058|2007-12-12|07FIS10951|EUREK|PAUL||0|41|41|LEGISLATURE
07CAC01063|2007-12-19|07FIS10952|MELLO|HEATH||0|05|05|LEGISLATURE
07CAC01060|2007-12-14|07FIS10953|SOPER|TAMI|C|0|21|21|LEGISLATURE
07CAC01061|2007-12-17|07FIS10954|COOK|TANYA|D|0|13|13|LEGISLATURE
15CAC02099|2015-10-15|08FIS10970|MICHELS|DALE|E|0|25|25|LEGISLATURE
08CAC01088|2008-02-19|08FIS10983|CASEY|JACQUELINE|M|0|13|13|LEGISLATURE
08CAC01134|2008-04-28|08FIS10987|HUGHES|MARVIN|E|0|33|33|LEGISLATURE
12CAC01753|2012-11-29|08FIS10987|HUGHES|MARVIN|E|0|33|33|LEGISLATURE
08CAC01089|2008-02-19|08FIS11036|HAAR|KENNETH|W|0|21|21|LEGISLATURE
08CAC01193|2008-09-17|08FIS11035|WALTER|KENNETH|A|0|COUNTY SUPERVISOR DISTRICT #01|COUNTY SUPERVISOR DISTRICT #01|DODGE
08CAC01092|2008-02-22|08FIS11044|ROSSEN|MATT||0|HASTINGS MAYOR|HASTINGS MAYOR|HASTINGS
13CAC01783|2013-04-15|08FIS11321|AL-AMIN|TARIQ  2X ||0|COUNTY COMMISSIONER DIST. #03|COUNTY COMMISSIONER DIST. #03|DOUGLAS
08CAC01253|2008-11-05|08FIS11330|VOLCEK|CHARLES (CHIP)||0|MAYOR|MAYOR|NORTH PLATTE
12CAC01631|2012-03-14|09FIS11462|COPPLE|DAVID|E|0|03|03|BOARD OF REGENTS
06CAC00770|2006-01-10|06FIS10619|GRAHAM|PAUL|L|0|COUNTY SHERIFF|COUNTY SHERIFF|HAMILTON
06CAC00963|2006-10-10|06FIS10748|UHE|FRED|J|0|AT LARGE|AT LARGE|METROPOLITAN COMMUNITY COLLEGE
06CAC00891|2006-10-24|06FIS10753|BEGLEY|MARY|K|0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
08CAC01091|2008-02-20|07FIS10917|NEUHAUS|GREGORY|M|0|35|35|LEGISLATURE
08CAC01069|2008-01-08|07FIS10940|SULLIVAN|KATHLEEN|A|0|41|41|LEGISLATURE
08CAC01081|2008-01-30|08FIS10973|LORENZEN|CARL|A|0|18|18|LEGISLATURE
10CAC01411|2010-03-30|08FIS10973|LORENZEN|CARL|A|0|18|18|LEGISLATURE
08CAC01131|2008-04-16|08FIS11253|CHANG|LORRAINE||0|LEARNING COMMUNITY #03|LEARNING COMMUNITY #03|OMAHA
08CAC01117|2008-06-18|08FIS11266|ANDERSON|JEFF||0|03|03|METRO TECH COMMUNITY COLLEGE
09CAC01358|2009-01-14|08FIS11338|CHLOPEK|JERRY|L|0|DIRECTOR|DIRECTOR|NEBRASKA PUBLIC POWER DISTRICT
14CAC01872|2014-02-18|08FIS11341|BUESCHER|BRIAN||0|ATTORNEY GENERAL|ATTORNEY GENERAL|ATTORNEY GENERAL
08CAC01319|2008-12-18|08FIS11341|BUESCHER|BRIAN||0|CITY COUNCIL DISTRICT #03|CITY COUNCIL DISTRICT #03|OMAHA
08CAC01321|2008-12-24|08FIS11344|SNYDER|JAYNE||0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
13CAC01769|2013-03-05|09FIS11390|HUNTER|BRUCE|D|0|CITY COUNCIL DISTRICT #02|CITY COUNCIL DISTRICT #02|OMAHA
06CAC00853|2006-04-11|06FIS10429|NELSON|JOHN|E|0|06|06|LEGISLATURE
06CAC00896|2006-05-12|06FIS10430|OWEN|PATRICIA|A|0|COUNTY CLERK|COUNTY CLERK|LANCASTER
06CAC00807|2006-03-17|06FIS10441|MCGILL|AMANDA|M|0|26|26|LEGISLATURE
14CAC01856|2014-01-13|06FIS10441|MCGILL|AMANDA|M|0|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
14CAC01856|2014-01-13|06FIS10441|MCGILL|AMANDA|M|0|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
10CAC01503|2010-10-26|06FIS10442|BARNARD|GARY|A|0|COUNTY SUPERVISOR DISTRICT #03|COUNTY SUPERVISOR DISTRICT #03|GAGE
06CAC00948|2006-09-22|06FIS10442|BARNARD|GARY|A|0|COUNTY SUPERVISOR DISTRICT #03|COUNTY SUPERVISOR DISTRICT #03|GAGE
06CAC00825|2006-04-03|06FIS10457|MCGOVERN|DANIEL|E|0|COUNTY SHERIFF|COUNTY SHERIFF|DOUGLAS
06CAC00812|2006-03-23|06FIS10460|SWANSON|ROBERT|A|0|28|28|LEGISLATURE
06CAC00894|2006-05-04|06FIS10474|WIMBERLY|ROBERT|W|0|10|10|LEGISLATURE
06CAC00876|2006-05-01|06FIS10479|HAFER|JANA|N|0|30|30|LEGISLATURE
06CAC00805|2006-03-17|06FIS10485|COMSTOCK|JOHN|C|0|08|08|LEGISLATURE
10CAC01415|2010-03-19|07FIS10800|MOSER|MICHAEL|L|0|22|22|LEGISLATURE
07CAC01042|2007-11-16|07FIS10908|UTTER|DENNIS|R|0|33|33|LEGISLATURE
08CAC01140|2008-05-12|08FIS11260|CORRIGAN|JOHN||0|03|03|METRO TECH COMMUNITY COLLEGE
07CAC01030|2007-03-28|07FIS10847|MEGINNIS|RICHARD||0|SCHOOL BOARD - DIST 02|SCHOOL BOARD - DIST 02|LINCOLN
08CAC01068|2008-01-07|07FIS10884|GEARY|CHRISTOPHER|N|0|03|03|LEGISLATURE
09CAC01373|2009-04-07|07FIS10884|GEARY|CHRISTOPHER|N|0|GOVERNOR|GOVERNOR|GOVERNOR
08CAC01118|2008-04-16|07FIS10886|PRICE|SCOTT|A|0|03|03|LEGISLATURE
07CAC01041|2007-10-05|07FIS10914|SCHOMMER|TOM ||0|MAYOR|MAYOR|NORFOLK
12CAC01683|2012-05-08|07FIS10914|SCHOMMER|TOM ||0|03|03|STATE BOARD OF EDUCATION
11CAC01587|2011-07-08|07FIS10923|BARRETT|LEVERNE|A|0|23|23|LEGISLATURE
07CAC01049|2007-11-20|07FIS10923|BARRETT|LEVERNE|A|0|21|21|LEGISLATURE
07CAC01066|1999-01-01|07FIS10963|ROGERS|ROG||0|01|01|LEGISLATURE
08CAC01108|2008-04-04|07FIS10964|BARRIENTOS-PATLAN|REBECCA||0|05|05|LEGISLATURE
07CAC01067|2007-12-31|07FIS10965|SCOTT|SUSAN|M|0|29|29|LEGISLATURE
12CAC01606|2012-01-05|07FIS10965|SCOTT|SUSAN|M|0|29|29|LEGISLATURE
08CAC01101|2008-03-11|08FIS11065|SHOEMAKER|DON   (CHUCK)|C|0|33|33|LEGISLATURE
08CAC01102|2008-03-19|08FIS11176|EDWARDS|DONALD  'SKIP'||0|MAYOR|MAYOR|FREMONT
08CAC01148|2008-07-14|08FIS11251|JOY|JERRY|D|0|01|01|LEGISLATURE
12CAC01659|2012-04-12|08FIS11251|JOY|JERRY|D|0|01|01|LEGISLATURE
08CAC01146|2008-05-06|08FIS11258|JENSEN KOSTOS|SANDRA||0|OMAHA SCHOOL BOARD - DIST 12|OMAHA SCHOOL BOARD - DIST 12|OMAHA
14CAC01871|2014-02-14|08FIS11259|SMOYER|BRENT|T|0|26|26|LEGISLATURE
10CAC01469|2010-06-22|08FIS11259|SMOYER|BRENT|T|0|COUNTY COMMISSIONER DIST. #05|COUNTY COMMISSIONER DIST. #05|LANCASTER
13CAC01855|9999-12-31|09FIS11449|KUEHN|JOHN|L|0|38|38|LEGISLATURE
13CAC01855|2014-02-10|09FIS11449|KUEHN|JOHN|L|0|38|38|LEGISLATURE
06CAC00976|2006-10-12|06FIS10750|WALLIN|JEFF||0|UPPER REPUBLICAN - AT LARGE|UPPER REPUBLICAN - AT LARGE|NATURAL RESOURCE DISTRICT
06CAC00864|2006-10-17|06FIS10752|RHOADES|CRYSTAL ||0|AT LARGE|AT LARGE|METROPOLITAN COMMUNITY COLLEGE
06CAC00797|2006-02-14|06FIS10771|EWING|JOHN|W|0|COUNTY TREASURER|COUNTY TREASURER|DOUGLAS
07CAC01033|2007-08-15|07FIS10894|CLARE|TIMOTHY |F|0|01|01|BOARD OF REGENTS
07CAC01037|2007-09-04|07FIS10903|NOWAK|NATALIE||0|31|31|LEGISLATURE
08CAC01080|2008-01-28|07FIS10945|SCHILZ|KENNETH|E|0|47|47|LEGISLATURE
08CAC01079|2008-01-25|08FIS10990|INTERMILL|NANCY||0|COUNTY COMMISSIONER AT LARGE|COUNTY COMMISSIONER AT LARGE|LANCASTER
08CAC01082|2008-01-31|08FIS10998|WAGNER|TRAVIS|A|0|25|25|LEGISLATURE
08CAC01122|2008-04-15|08FIS11250|TRINKLE|KEN||0|BELLEVUE CITY COUNCIL|BELLEVUE CITY COUNCIL|BELLEVUE
09CAC01372|2009-04-15|09FIS11487|BOSWELL|LANNY||0|SCHOOL BOARD - DIST 05|SCHOOL BOARD - DIST 05|LINCOLN
13CAC01765|2013-01-29|09FIS11487|BOSWELL|LANNY||0|SCHOOL BOARD - DIST 05|SCHOOL BOARD - DIST 05|LINCOLN
09CAC01374|2009-05-05|09FIS11493|ZINK|WALTER|E|0|AIRPORT AUTHORITY|AIRPORT AUTHORITY|LINCOLN
99CAC00259|1994-03-18|09FIS11501|EUREK|ALLAN|J|0|SECRETARY OF STATE|SECRETARY OF STATE|SECRETARY OF STATE
14CAC01897|2014-04-09|09FIS11501|EUREK|ALLAN|J|0|ATTORNEY GENERAL|ATTORNEY GENERAL|ATTORNEY GENERAL
09CAC01377|2009-07-02|09FIS11513|KELLY|JOE|P|0|COUNTY ATTORNEY|COUNTY ATTORNEY|LANCASTER
06CAC00938|2006-09-05|06FIS10732|SCHWAB|RONALD|L|0|32|32|LEGISLATURE
10CAC01426|2010-04-05|06FIS10733|PHARES|ROBERT|A|0|07|07|BOARD OF REGENTS
07CAC01031|2007-06-06|07FIS10883|JANSSEN|CHARLIE||0|15|15|LEGISLATURE
13CAC01787|1900-01-01|07FIS10883|JANSSEN|CHARLIE||0|15|15|LEGISLATURE
14CAC01873|2014-02-25|07FIS10883|JANSSEN|CHARLIE||0|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
